Он,Аймаг, Байршил,Сар,Амьтны төрөл,Гаралт,Өвчилсөн,Үхсэн
2014,Сүхбаатар,Уулбаян,2сар,үхэр,2,2,2
2014,Сүхбаатар,Эрдэнэцагаан,2сар,адуу,1,1,1
2014,Сүхбаатар,Мөнххаан,3сар,үхэр,1,1,1
2014,Сүхбаатар,Онгон,3сар,үхэр,2,2,
2014,Сүхбаатар,Эрдэнэцагаан,5сар,үхэр,2,2,1
2014,Сүхбаатар,Баяндэлгэр,6сар,үнэг,1,2,1
2014,Сүхбаатар,Баяндэлгэр,6сар,нохой,1,1,1
2014,Сүхбаатар,Дарьганга,6сар,адуу,1,2,
2014,Сүхбаатар,Дарьганга,6сар,үхэр,1,18,
2014,Сүхбаатар,Наран,6сар,үхэр,1,7,7
2014,Төв,Баян,3сар,үхэр,1,1,
2014,Төв,Баяндэлгэр,3сар,нохой,1,1,
2014,Төв,Эрдэнэ,3сар,үхэр,1,1,
2014,Улаанбаатар,Баянзүрх,6сар,Чоно,1,1,
2014,Увс,Хяргас,3сар,хонь,1,1,
2014,Увс,Сагиль,4сар,үхэр,1,1,1
2014,Завхан,Нөмрөг,2сар,үнэг,1,1,
2014,Завхан,Цагаанчулуут,2сар,тэмээ,1,1,
2014,Завхан,Нөмрөг,3сар,ямаа,1,1,
2014,Завхан,Түдэвтэй,3сар,үнэг,1,1,
2014,Баянхонгор,Бөмбөгөр,7сар,үхэр,1,2,
2014,Баянхонгор,Баянлэг,7сар,нохой,1,1,
2014,Баянхонгор,Шинэжинст,7сар,тэмээ,1,1,
2014,Булган,Баяннуур,7сар,үхэр,1,1,
2014,Булган,Бүрэгхангай,7сар,нохой,1,1,
2014,Өвөрхангай,Баянгол,7сар,үхэр,1,1,
2014,Өвөрхангай,Уянга,7сар,үхэр,1,1,
2014,Өвөрхангай,Хайрхандулаан,7сар,адуу,1,1,
2014,Өвөрхангай,Уянга,7сар,нохой,1,1,
2014,Өвөрхангай,Хайрхандулаан,7сар,адуу,1,2,
2014,Өвөрхангай,Хархорин,7сар,үхэр,1,1,
2014,Өвөрхангай,Хархорин,7сар,үхэр,1,2,
2014,Өвөрхангай,Хархорин,7сар,үхэр,1,1,
2014,Өвөрхангай,Сант,7сар,нохой,1,1,
2014,Өвөрхангай,Баянгол,7сар,үхэр,1,1,
2014,Өвөрхангай,Баян-Өндөр,7сар,нохой,1,1,
2014,Өвөрхангай,Хархорин,7сар,үхэр,1,1,
2014,Өвөрхангай,Хархорин,7сар,үхэр,1,1,
2014,Өмнөговь,Ханбогд,7сар,үхэр,1,1,
2014,Сүхбаатар,Эрдэнэцагаан,7сар,адуу,1,1,
2014,Хөвсгөл,Галт,7сар,үхэр,1,1,
2014,Хэнтий,Норовлин,7сар,үхэр,1,1,
2014,Баянхонгор,Шинэжинст,8сар,тэмээ,1,1,
2014,Баянхонгор,Шинэжинст,8сар,тэмээ,1,1,
2014,Өвөрхангай,Сант,8сар,нохой,1,1,
2014,Өвөрхангай,Хархорин,8сар,үхэр,1,1,
2014,Өмнөговь,Хүрмэн,8сар,ямаа,1,1,
2014,Өмнөговь,Хүрмэн,8сар,адуу,1,1,
2014,Өмнөговь,Ханбогд,8сар,тэмээ,1,1,
2014,Төв,Эрдэнэсант,8сар,адуу,1,1,
2014,Ховд,Мөст,8сар,Чоно,1,1,
2014,Баянхонгор,Шинэжинст,9сар,тэмээ,1,1,
2014,Баянхонгор,Шинэжинст,9сар,тэмээ,1,1,
2014,Баянхонгор,Шинэжинст,9сар,тэмээ,1,1,
2014,Булган,Баян-Агт,9сар,үхэр,1,1,
2014,Дундговь,Гурвансайхан,9сар,үхэр,1,3,
2014,Өвөрхангай,Тарагт,9сар,үхэр,1,1,
2014,Өвөрхангай,Уянга,9сар,үхэр,1,1,
2014,Өвөрхангай,Хайрхандулаан,9сар,үхэр,1,1,
2014,Өвөрхангай,Хайрхандулаан,9сар,Чоно,1,1,
2014,Өвөрхангай,Нарийнтээл,9сар,адуу,1,1,
2014,Өвөрхангай,Бүрд,9сар,нохой,1,1,
2014,Өмнөговь,Ханбогд,9сар,тэмээ,1,1,
2014,Өмнөговь,Ханбогд,9сар,тэмээ,1,1,
2014,Өмнөговь,Баян-Овоо,9сар,тэмээ,1,1,
2014,Төв,Алтанбулаг,9сар,адуу,1,1,
2014,Увс,Сагиль,9сар,үхэр,1,1,
2014,Баянхонгор,Шинэжинст,10сар,тэмээ,1,1,
2014,Булган,Могод,10сар,үхэр,1,1,
2014,Булган,Могод,10сар,үнэг,1,1,
2014,Говьсүмбэр,Сүмбэр,10сар,үхэр,1,1,
2014,Говьсүмбэр,Сүмбэр,10сар,ямаа,1,1,
2014,Дорноговь,Хөвсгөл,10сар,бог,1,15,
2014,Дорноговь,Хөвсгөл,10сар,тэмээ,1,1,
2014,Өвөрхангай,Нарийнтээл,10сар,адуу,1,1,
2014,Өвөрхангай,Нарийнтээл,10сар,үхэр,1,1,
2014,Өвөрхангай,Өлзийт,10сар,үхэр,1,1,
2014,Өмнөговь,Баяндалай,10сар,үхэр,1,1,
2014,Өмнөговь,Ханбогд,10сар,тэмээ,1,1,
2014,Ховд,Эрдэнэбүрэн,10сар,тэмээ,1,1,
2014,Ховд,Эрдэнэбүрэн,10сар,бог,1,1,
2014,Хэнтий,Дэлгэрхаан,10сар,үнэг,1,1,
2014,Хэнтий,Өмнөдэлгэр,10сар,үнэг,1,1,
2014,Хэнтий,Баянхутаг,10сар,үхэр,1,1,
2014,Баян-Өлгий,Толбо,11сар,ямаа,1,1,
2014,Баянхонгор,Баян-Өндөр,11сар,тэмээ,1,1,
2014,Баянхонгор,Баян-Овоо,11сар,тэмээ,1,1,
2014,Булган,Рашаант,11сар,нохой,1,1,
2014,Говь-Алтай,Цогт,11сар,тэмээ,1,2,
2014,Говьсүмбэр,Сүмбэр,11сар,үхэр,1,1,
2014,Говьсүмбэр,Сүмбэр,11сар,үхэр,1,1,
2014,Говьсүмбэр,Сүмбэр,11сар,тэмээ,1,2,
2014,Дорнод,Дашбалбар,11сар,адуу,1,1,
2014,Дорнод,Сэргэлэн,11сар,үхэр,1,1,
2014,Дундговь,Сайхан-Овоо,11сар,хонь,1,3,
2014,Дундговь,Сайхан-Овоо,11сар,хонь,1,1,
2014,Дундговь,Сайхан-Овоо,11сар,ямаа,1,4,
2014,Дундговь,Адаацаг,11сар,ямаа,1,1,
2014,Дундговь,Дэлгэрхангай,11сар,хонь,1,1,
2014,Өвөрхангай,Есөнзүйл,11сар,үхэр,1,1,
2014,Өвөрхангай,Хархорин,11сар,үхэр,1,1,
2014,Өвөрхангай,Нарийнтээл,11сар,нохой,1,1,
2014,Өвөрхангай,Өлзийт,11сар,тэмээ,1,1,
2014,Өвөрхангай,Хархорин,11сар,үхэр,1,1,
2014,Өмнөговь,Баяндалай,11сар,Чоно,1,1,
2014,Өмнөговь,Баяндалай,11сар,хонь,1,1,
2014,Өмнөговь,Баяндалай,11сар,тэмээ,1,1,
2014,Сүхбаатар,Эрдэнэцагаан,11сар,адуу,1,1,
2014,Сүхбаатар,Баруун-Урт,11сар,нохой,1,1,
2014,Сүхбаатар,Эрдэнэцагаан,11сар,үхэр,1,1,
2014,Увс,Наранбулаг,11сар,үхэр,1,1,
2014,Ховд,Манхан,11сар,нохой,1,1,
2014,Хөвсгөл,Цагаан-Уул,11сар,Чоно,1,1,
2014,Хэнтий,Батноров,11сар,үнэг,1,1,
2014,Хэнтий,Хэрлэн,11сар,нохой,1,2,
2014,Булган,Дашинчилэн,12сар,үхэр,1,1,
2014,Булган,Рашаант,12сар,үхэр,1,2,
2014,Өвөрхангай,Баруунбаян-Улаан,12сар,үхэр,1,1,
2014,Өвөрхангай,Тарагт,12сар,нохой,1,1,
2014,Өвөрхангай,Уянга,12сар,үхэр,1,1,
2014,Өвөрхангай,Өлзийт,12сар,нохой,1,1,
2014,Өмнөговь,Хүрмэн,12сар,тэмээ,1,1,
2014,Өмнөговь,Баяндалай,12сар,үхэр,1,1,
2014,Хэнтий,Батноров,12сар,үхэр,1,1,
2014,Увс,Зүүнговь,12сар,үхэр,1,1,
2014,Увс,Наранбулаг,12сар,тэмээ,1,5,
2015,Архангай,Өгийнуур,1сар,ямаа,1,1,
2015,Архангай,Өгийнуур,1сар,нохой,1,1,
2015,Архангай,хашаат,1сар,үхэр ,1,1,
2015,Архангай,хашаат,1сар,үхэр ,1,1,
2015,Баянхонгор,Баянлиг,1сар,нохой,,1,
2015,Баянхонгор,Бууцагаан,1сар,үхэр,1,1,
2015,Баянхонгор,Баянбулаг,1сар,үнэг,1,1,
2015,Баянхонгор,Жаргалант,1сар,нохой,1,1,
2015,Баянхонгор,Баянхонгор,1сар,чоно,1,1,
2015,Баянхонгор,Баянхонгор,1сар,нохой,1,1,
2015,Булган,Баян-Агт,1сар,үхэр,1,1,
2015,Булган,Баяннуур,1сар,үхэр,1,1,
2015,Булган,Гурванбулаг,1сар,нохой,1,1,
2015,Булган,Рашаант,1сар,нохой,1,1,
2015,Булган,Рашаант,1сар,адуу,1,1,
2015,Дорноговь,Иххэт,1сар,чоно,1,1,
2015,Увс,Улаангом,1сар,үнэг,1,1,
2015,Ховд,Үенч,1сар,үхэр,1,1,
2015,Ховд,Чандмань,1сар,адуу,1,1,
2015,Хөвсгөл,Цагаан-уул,1сар,чоно,1,1,
2015,Хөвсгөл,Цагаан-уул,1сар,хонь,1,5,
2015,Хөвсгөл,Цагаан-уул,1сар,нохой,1,2,
2015,Хөвсгөл,Цагаан-уул,1сар,үнэг,1,1,
2015,Хөвсгөл,Цагаан-уул,1сар,үнэг,1,1,
2015,Хөвсгөл,Галт,1сар,үхэр,1,1,
2015,Хэнтий,батноров,1сар,үхэр,1,1,
2015,Хэнтий,жаргалтхаан,1сар,үхэр,1,1,
2015,Хэнтий,дадал,1сар,үхэр,1,1,
2015,Хэнтий,хэрлэн,1сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,1сар,үхэр,1,1,
2015,Хэнтий,хэрлэн,1сар,үхэр,1,1,
2015,Хэнтий,Баян-Овоо,1сар,нохой,1,1,
2015,Дундговь,Цагаандэлгэр,1сар,үхэр,1,1,
2015,Дундговь,Цагаандэлгэр,1сар,ямаа,1,1,
2015,Дундговь,Цагаандэлгэр,1сар,үхэр,1,1,
2015,Дундговь,Адаацаг,2сар,үнэг,1,1,
2015,Баян-Өлгий,Толбо,2сар,үхэр,1,4,
2015,Баян-Өлгий,Улаанхус,2сар,үнэг,1,1,
2015,Баян-Өлгий,Улаанхус,2сар,нохой,1,5,
2015,Баян-Өлгий,Улаанхус,2сар,муур,1,1,
2015,Баян-Өлгий,Улаанхус,2сар,ямаа,1,17,
2015,Увс,зүүнговь,2сар,үхэр,1,2,
2015,Баянхонгор,Эрдэнэцогт,2сар,нохой,1,1,
2015,Булган,Сайхан,2сар,нохой,1,1,
2015,Булган,Рашаант,2сар,үхэр,1,1,
2015,Увс,Малчин,,үнэг,1,1,
2015,Увс,зүүнговь,,нохой,,1,
2015,Увс,зүүнговь,,үхэр,1,2,
2015,Увс,зүүнговь,,хонь,1,2,
2015,Увс,зүүнговь,,үнэг,1,1,
2015,Увс,Наранбулаг,,нохой,1,1,
2015,Увс,Малчин,,хонь,1,6,
2015,Увс,Наранбулаг,2сар,тэмээ,1,1,
2015,Баян-Өлгий,Улаанхус,3сар,ямаа,1,2,
2015,Орхон,Жаргалант,3сар,үхэр,1,1,
2015,Өмнөговь,Хүрмэн,,тэмээ,1,1,
2015,Өмнөговь,Хүрмэн,3сар,ямаа,1,1,
2015,Говь-Алтай,Есөнбулаг,3сар,үхэр,1,2,
2015,Говь-Алтай,Халиун,3сар,үхэр,1,3,
2015,Говь-Алтай,Цогт,3сар,үхэр,1,1,
2015,Говь-Алтай,Цогт,3сар,үнэг,,5,
2015,Говь-Алтай,Есөнбулаг,3сар,үхэр,1,1,
2015,Говь-Алтай,Баян-Уул,3сар,үнэг,1,1,
2015,Говь-Алтай,Есөнбулаг,3сар,үхэр,1,1,
2015,Говь-Алтай,Бугат,3сар,чоно,1,1,
2015,Говь-Алтай,Хөхморьт,3сар,үнэг,1,1,
2015,Говь-Алтай,Халиун,3сар,тэмээ,1,1,
2015,Говь-Алтай,Шарга,3сар,ямаа,1,1,
2015,Говь-Алтай,Цогт,3сар,чоно,1,1,
2015,Баянхонгор,Баян-Овоо,3сар,үнэг,1,1,
2015,Дундговь,Өлзийт,3сар,тэмээ,1,2,
2015,Дундговь,Өлзийт,3сар,тэмээ,1,1,
2015,Дундговь,Говь-Угтаал,3сар,үхэр,1,1,
2015,Дундговь,Луус,3сар,үхэр,1,1,
2015,Булган,Баяннуур,3сар,үхэр,1,2,
2015,Булган,Баяннуур,3сар,үхэр,1,1,
2015,Булган,Баяннуур,3сар,үхэр,1,3,
2015,Булган,Баяннуур,3сар,үхэр,1,1,
2015,Булган,Гурванбулаг,3сар,үхэр,1,1,
2015,Дорноговь,Хөвсгөл,3сар,тэмээ,1,1,
2015,Хэнтий,баянхутаг,3сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,3сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,3сар,үхэр,1,1,
2015,Хэнтий,Батширээт,3сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,3сар,нохой,1,1,
2015,Хэнтий,дадал,3сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,3сар,үнэг,1,1,
2015,Хэнтий,Галшар,3сар,үнэг,,1,
2015,Хэнтий,мөрөн,3сар,чоно,,1,
2015,Хэнтий,хэрлэн,3сар,нохой,1,1,
2015,Ховд,Мөнххайрхан,3сар,чоно,1,1,
2015,Ховд,буянт,3сар,үхэр,1,1,
2015,Ховд,мянгад,3сар,үхэр,1,1,
2015,Ховд,Жаргалант,3сар,үхэр,1,1,
2015,Ховд,Ховд,3сар,ямаа,,1,
2015,Ховд,Ховд,3сар,тэмээ,1,1,
2015,Ховд,Чандмань,3сар,үхэр,1,2,
2015,Ховд,Чандмань,3сар,тэмээ,1,1,
2015,Увс,зүүнговь,3сар,үхэр,1,2,
2015,Увс,зүүнговь,3сар,хонь,1,2,
2015,Увс,зүүнговь,3сар,үнэг,1,1,
2015,Сүхбаатар,Баруун-Урт ,1 сар,үхэр,1,1,
2015,Сүхбаатар,Баруун-Урт,,үхэр,1,1,
2015,Сүхбаатар,Баяндэлгэр,,үхэр,1,1,
2015,Сүхбаатар,Баяндэлгэр,,үхэр,1,7,
2015,Сүхбаатар,Баяндэлгэр,,үхэр,,2,
2015,Сүхбаатар,Уулбаян,,үхэр,,7,
2015,Дорнод,Сэргэлэн,,үхэр,1,4,
2015,Дорнод,Булган,,үнэг,1,1,
2015,Дорнод,Баян-Уул,,үхэр,1,1,
2015,Төв,Баянцогт,,үхэр,1,1,
2015,Төв,Баянцогт,,үхэр,1,1,
2015,Төв,Баянцогт,,үхэр,1,1,
2015,Баянхонгор,Баянлиг,,нохой,1,1,
2015,Баянхонгор,Бууцагаан,,үхэр,1,1,
2015,Баянхонгор,Баянбулаг,,үнэг,1,1,
2015,Баянхонгор,Жаргалант,,нохой,1,1,
2015,Баянхонгор,Шаргалжуут,,чоно,1,1,
2015,Баянхонгор,Шаргалжуут,,нохой,1,1,
2015,Баянхонгор,Эрдэнэцогт,,нохой,1,1,
2015,Баянхонгор,Баян-Овоо,,үнэг,1,1,
2015,Увс,Түргэн,,хонь,1,1,
2015,Увс,Улаангом,,үнэг,1,1,
2015,Увс,Малчин,,хонь,1,6,
2015,Баянхонгор,Өлзийт,6сар,үхэр,1,1,
2015,Баянхонгор,Бөмбөгөр,6сар,үхэр,1,1,
2015,Баянхонгор,Бууцагаан,6сар,хонь,1,3,
2015,Баянхонгор,Галуут,6сар,үхэр,1,1,
2015,Баянхонгор,Баянбулаг,6сар,чоно,1,1,
2015,Хэнтий,баянхутаг,6сар,ямаа,1,1,
2015,Хэнтий,хэрлэн,6сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,6сар,үхэр,1,1,
2015,Хэнтий,хэрлэн,6сар,нохой,1,1,
2015,Хэнтий,дэлгэрхаан,4сар,үхэр,1,1,
2015,Хэнтий,Баян-Адарга,4сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,1,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,үнэг,,1,
2015,Хэнтий,хэрлэн,4сар,үхэр,,1,
2015,Хэнтий,Галшар,4сар,үхэр,,1,
2015,Хэнтий,Мөрөн,4сар,үхэр,,1,
2015,Хэнтий,Баян-Адарга,4сар,үхэр,,1,
2015,Хэнтий,Баянмөнх,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,нохой,,1,
2015,Хэнтий,батноров,4сар,үхэр,,1,
2015,Хэнтий,Баян-Адарга,5сар,хонь,,1,
2015,Хэнтий,дадал,5сар,үхэр,,1,
2015,Хэнтий,батноров,5сар,чоно,,1,
2015,Хэнтий,өмнөдэлгэр,5сар,үхэр,,1,
2015,Хэнтий,Галшар,5сар,үхэр,,2,
2015,Ховд,Мөст,6сар,үнэг,,1,
2015,Ховд,Дөргөн,6сар,үнэг,,2,
2015,Ховд,Дөргөн,6сар,үнэг,,1,
2015,Ховд,Чандмань,6сар,үхэр,,4,
2015,Ховд,Ховд,6сар,тэмээ,,1,
2015,Говь-Алтай,Тайшир,5сар,үхэр,,1,
2015,Говь-Алтай,Алтай,5сар,үнэг,,1,
2015,Баянхонгор,Галуут,5сар,үхэр,,1,
2015,Орхон,Баян-Өндөр,5сар,үхэр,,1,
2015,Сүхбаатар,Баяндэлгэр,5сар,үхэр,,1,
2015,Булган,Баяннуур,5сар,үхэр,,1,
2015,Булган,Дашинчилэн ,5сар,дорго,,1,
2015,Булган,Орхон,5сар,тэмээ,,1,
2015,Булган,Орхон,5сар,үхэр,,3,
2015,Булган,Сайхан,5сар,үнэг,,1,
2015,Төв,Баянжаргалан,5сар,хонь,,4,
2015,Төв,Баянжаргалан,5сар,ямаа,,3,
2015,Төв,Аргалант,5сар,дорго,,1,
2015,Төв,Угтаалцайдам,5сар,үхэр,,1,
2015,Архангай,хашаат,4сар,үхэр,,2,
2015,Баян-Өлгий,Улаанхус,4сар,нохой,,3,
2015,Баян-Өлгий,Улаанхус,4сар,үнэг,,1,
2015,Баянхонгор,Өлзийт,4сар,үхэр,,1,
2015,Баянхонгор,Бөмбөгөр,4сар,үхэр,,1,
2015,Баянхонгор,Бууцагаан,4сар,хонь,,3,
2015,Баянхонгор,Баянбулаг,4сар,чоно,,1,
2015,Говь-Алтай,Есөнбулаг,4сар,нохой,,1,
2015,Говь-Алтай,Есөнбулаг,4сар,үнэг,,1,
2015,Говь-Алтай,Есөнбулаг,4сар,үхэр,,1,
2015,Говь-Алтай,Шарга,4сар,ямаа,,1,
2015,Говь-Алтай,Тайшир,4сар,хонь,,1,
2015,Говь-Алтай,Жаргалан,4сар,ямаа,,1,
2015,Говь-Алтай,Жаргалан,4сар,нохой,,1,
2015,Говь-Алтай,Жаргалан,4сар,ямаа,,1,
2015,Говь-Алтай,Халиун,4сар,үхэр,,1,
2015,Говь-Алтай,Халиун,4сар,үхэр,,1,
2015,Говь-Алтай,Тайшир,4сар,үхэр,,1,
2015,Говь-Алтай,Шарга,4сар,үхэр,,1,
2015,Говь-Алтай,Дарви,4сар,тэмээ,,1,
2015,Говь-Алтай,Дарви,4сар,тэмээ,,1,
2015,Говь-Алтай,Дарви,4сар,үнэг,,1,
2015,Говь-Алтай,Дэлгэр,4сар,үхэр,,1,
2015,Дундговь,Дэлгэрцогт,4сар,үхэр,,1,
2015,Дорноговь,Өргөн,4сар,ямаа,,1,
2015,Дорнод,Хэрлэн,4сар,үхэр,,1,
2015,Дорнод,Матад,4сар,үхэр,,1,
2015,Завхан,Тэс,4сар,үнэг,,1,
2015,Завхан,Отгон,4сар,үхэр,,1,
2015,Завхан,Түдэвтэй,4сар,нохой,,1,
2015,Завхан,Цагаанхайрхан,4сар,үнэг,,1,
2015,Завхан,Цагаанхайрхан,4сар,ямаа,,2,
2015,Завхан,Алдархаан,4сар,үхэр,,1,
2015,Завхан,Отгон,4сар,үхэр,,1,
2015,Завхан,Отгон,4сар,хярс,,1,
2015,Завхан,Эрдэнэхайрхан,4сар,шилүүс,,1,
2015,Завхан,Тэс,4сар,үхэр,,3,
2015,Завхан,Түдэвтэй,4сар,үхэр,,1,
2015,Завхан,Алдархаан,4сар,ямаа,,1,
2015,Орхон,Жаргалант,4сар,үхэр,,1,
2015,Өвөрхангай,Тарагт,1сар,ямаа,,1,
2015,Өвөрхангай,Төгрөг,1сар,тэмээ,,1,
2015,Өвөрхангай,Тарагт,1сар,хонь,,1,
2015,Өвөрхангай,Хужирт,1сар,нохой,,1,
2015,Өвөрхангай,Бүрд,1сар,нохой,,1,
2015,Өвөрхангай,Төгрөг,3сар,үнэг,,1,
2015,Өвөрхангай,Гучин-ус,3сар,үнэг,,1,
2015,Өвөрхангай,Тарагт,4сар,үхэр,,1,
2015,Өвөрхангай,Зүүнбаян улаан,4сар,үнэг,,1,
2015,Өвөрхангай,Хайрхандулаан,4сар,үхэр,,1,
2015,Өвөрхангай,Уянга,4сар,үхэр,,1,
2015,Өвөрхангай,Тарагт,5сар,нохой,,1,
2015,Өвөрхангай,Тарагт,5сар,хонь,,1,
2015,Өвөрхангай,Арвайхээр,6сар,үхэр,,1,
2015,Өвөрхангай,Арвайхээр,6сар,үхэр,,1,
2015,Өмнөговь,Хүрмэн,4сар,адуу,,1,
2015,Сүхбаатар,Мөнххаан,4сар,нохой,,1,
2015,Ховд,Дөргөн,4сар,тэмээ,,1,
2015,Ховд,Манхан,4сар,тэмээ,,1,
2015,Ховд,Мөнххайрхан,4сар,үхэр,,5,
2015,Ховд,Мөнххайрхан,4сар,хонь,,3,
2015,Хэнтий,дэлгэрхаан,4сар,үхэр,,1,
2015,Хэнтий,Баян-Адарга,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,үхэр,,1,
2015,Хэнтий,хэрлэн,4сар,үхэр,,1,
2015,Хэнтий,Галшар,4сар,үхэр,,1,
2015,Хэнтий,Мөрөн,4сар,үхэр,,1,
2015,Хэнтий,Баян-Адарга,4сар,үхэр,,1,
2015,Хэнтий,Баянмөнх,4сар,үхэр,,1,
2015,Хэнтий,баянхутаг,4сар,нохой,,1,
2015,Хэнтий,батноров,4сар,үхэр,,1,
2015,Улаанбаатар,Багануур,4сар,үнэг,,1,
2015,Архангай,хашаат,4сар,үхэр,,1,
2015,Архангай,Батцэнгэл,6сар,үхэр,,1,
2015,Архангай,Хангай,6сар,үхэр,,1,
2015,Архангай,Цэнхэр,,нохой,,1,